date,Pair,Open,High,Low,Close,12ema,26ema,200ema,macd,signal_line,macd_signal
2023-01-09 00:00:00+00:00,EURJPY=X,140.53700256347656,140.7519989013672,140.42999267578125,140.55099487304688,,,,,,
2023-01-09 01:00:00+00:00,EURJPY=X,140.5489959716797,140.6580047607422,140.3800048828125,140.5240020751953,,,,,,
2023-01-09 02:00:00+00:00,EURJPY=X,140.51800537109375,140.57200622558594,140.1999969482422,140.23899841308594,,,,,,
2023-01-09 03:00:00+00:00,EURJPY=X,140.2449951171875,140.4239959716797,140.1300048828125,140.41400146484375,,,,,,
2023-01-09 04:00:00+00:00,EURJPY=X,140.41299438476562,140.63400268554688,140.35000610351562,140.61399841308594,,,,,,
2023-01-09 05:00:00+00:00,EURJPY=X,140.61300659179688,140.88900756835938,140.5800018310547,140.7790069580078,,,,,,
2023-01-09 06:00:00+00:00,EURJPY=X,140.77200317382812,140.87100219726562,140.66000366210938,140.781005859375,,,,,,
2023-01-09 07:00:00+00:00,EURJPY=X,140.781005859375,141.218994140625,140.60000610351562,141.13099670410156,,,,,,
2023-01-09 08:00:00+00:00,EURJPY=X,141.1280059814453,141.33399963378906,141.0800018310547,141.27099609375,,,,,,
2023-01-09 09:00:00+00:00,EURJPY=X,141.26400756835938,141.4459991455078,141.1699981689453,141.33799743652344,,,,,,
2023-01-09 10:00:00+00:00,EURJPY=X,141.33900451660156,141.56900024414062,141.16000366210938,141.48399353027344,,,,,,
2023-01-09 11:00:00+00:00,EURJPY=X,141.48300170898438,141.61199951171875,141.35000610351562,141.57400512695312,140.89166641235352,,,,,
2023-01-09 12:00:00+00:00,EURJPY=X,141.5780029296875,141.5800018310547,141.22999572753906,141.38900756835938,140.9681804363544,,,,,
2023-01-09 13:00:00+00:00,EURJPY=X,141.39100646972656,141.48699951171875,141.2100067138672,141.3350067138672,141.02461524827945,,,,,
2023-01-09 14:00:00+00:00,EURJPY=X,141.33299255371094,141.5330047607422,141.22000122070312,141.4810028076172,141.0948287189468,,,,,
2023-01-09 15:00:00+00:00,EURJPY=X,141.47799682617188,141.91400146484375,141.4499969482422,141.70899963378906,141.18931655199944,,,,,
2023-01-09 16:00:00+00:00,EURJPY=X,141.71200561523438,141.74899291992188,141.47999572753906,141.55599975585938,141.2457293525933,,,,,
2023-01-09 17:00:00+00:00,EURJPY=X,141.5500030517578,141.73699951171875,141.4600067138672,141.64199829101562,141.30669380465827,,,,,
2023-01-09 18:00:00+00:00,EURJPY=X,141.64100646972656,141.66700744628906,141.5399932861328,141.6490020751953,141.3593566155101,,,,,
2023-01-09 19:00:00+00:00,EURJPY=X,141.6490020751953,141.656005859375,141.36000061035156,141.45399475097656,141.3739163286588,,,,,
2023-01-09 20:00:00+00:00,EURJPY=X,141.45799255371094,141.625,141.39999389648438,141.4340057373047,141.38316085306585,,,,,
2023-01-09 21:00:00+00:00,EURJPY=X,141.4290008544922,141.56300354003906,141.39999389648438,141.48300170898438,141.39852098474563,,,,,
2023-01-09 22:00:00+00:00,EURJPY=X,141.51499938964844,141.58999633789062,141.35299682617188,141.53900146484375,141.42013336629918,,,,,
2023-01-09 23:00:00+00:00,EURJPY=X,141.50900268554688,141.59800720214844,141.22999572753906,141.38999938964844,141.41549736989137,,,,,
2023-01-10 00:00:00+00:00,EURJPY=X,141.38099670410156,141.77000427246094,141.2100067138672,141.24000549316406,141.38849861962564,,,,,
2023-01-10 01:00:00+00:00,EURJPY=X,141.2729949951172,141.3179931640625,141.0800018310547,141.2030029296875,141.35996082117362,141.20015481802133,,0.1598060031522834,,
2023-01-10 02:00:00+00:00,EURJPY=X,141.19900512695312,141.447998046875,141.1300048828125,141.4219970703125,141.36950485950268,141.2165875774503,,0.1529172820523854,,
2023-01-10 03:00:00+00:00,EURJPY=X,141.39999389648438,141.52699279785156,141.38999938964844,141.48500061035156,141.38727343655637,141.23647002433188,,0.1508034122244907,,
2023-01-10 04:00:00+00:00,EURJPY=X,141.48599243164062,141.6479949951172,141.42999267578125,141.6199951171875,141.4230767720381,141.2648792904693,,0.1581974815687772,,
2023-01-10 05:00:00+00:00,EURJPY=X,141.6269989013672,141.6719970703125,141.39999389648438,141.5540008544922,141.4432189385695,141.28629570261916,,0.1569232359503303,,
2023-01-10 06:00:00+00:00,EURJPY=X,141.5540008544922,141.7030029296875,141.42999267578125,141.5959930419922,141.46672264678836,141.30923624627644,,0.1574864005119138,,
2023-01-10 07:00:00+00:00,EURJPY=X,141.60400390625,141.91799926757812,141.5399932861328,141.89199829101562,141.53214966897715,141.35240380514605,,0.1797458638311297,,
2023-01-10 08:00:00+00:00,EURJPY=X,141.88900756835938,141.9239959716797,141.44000244140625,141.5709991455078,141.53812651152032,141.36859605258024,,0.1695304589400734,,
