date,Pair,Open,High,Low,Close,12ema,26ema,200ema,macd,signal_line,macd_signal
2023-01-09 00:00:00+00:00,EURCAD=X,1.432610034942627,1.4332799911499023,1.4309899806976318,1.4317599534988403,,,,,,
2023-01-09 01:00:00+00:00,EURCAD=X,1.4317599534988403,1.4323899745941162,1.4307299852371216,1.431059956550598,,,,,,
2023-01-09 02:00:00+00:00,EURCAD=X,1.4309600591659546,1.431589961051941,1.4301999807357788,1.4312200546264648,,,,,,
2023-01-09 03:00:00+00:00,EURCAD=X,1.4311599731445312,1.4315099716186523,1.4303799867630005,1.430799961090088,,,,,,
2023-01-09 04:00:00+00:00,EURCAD=X,1.4307399988174438,1.4312000274658203,1.4299700260162354,1.4309500455856323,,,,,,
2023-01-09 05:00:00+00:00,EURCAD=X,1.43094003200531,1.431439995765686,1.4300700426101685,1.4306399822235107,,,,,,
2023-01-09 06:00:00+00:00,EURCAD=X,1.4305100440979004,1.4320900440216064,1.4303200244903564,1.431439995765686,,,,,,
2023-01-09 07:00:00+00:00,EURCAD=X,1.4315199851989746,1.4319900274276731,1.4297900199890137,1.4315999746322632,,,,,,
2023-01-09 08:00:00+00:00,EURCAD=X,1.4316099882125854,1.433359980583191,1.430609941482544,1.432770013809204,,,,,,
2023-01-09 09:00:00+00:00,EURCAD=X,1.4329099655151367,1.4329999685287476,1.4272300004959106,1.4291000366210938,,,,,,
2023-01-09 10:00:00+00:00,EURCAD=X,1.4290000200271606,1.42999005317688,1.427539944648743,1.4280999898910522,,,,,,
2023-01-09 11:00:00+00:00,EURCAD=X,1.4281500577926636,1.4299700260162354,1.4277499914169312,1.4291499853134155,1.4307158291339874,,,,,
2023-01-09 12:00:00+00:00,EURCAD=X,1.429129958152771,1.4300600290298462,1.4281599521636963,1.4290499687194824,1.4304595429163711,,,,,
2023-01-09 13:00:00+00:00,EURCAD=X,1.4290499687194824,1.434589982032776,1.428670048713684,1.4345699548721311,1.431091913986488,,,,,
2023-01-09 14:00:00+00:00,EURCAD=X,1.4345699548721311,1.4380600452423096,1.434260010719299,1.4358099699020386,1.4318177687427265,,,,,
2023-01-09 15:00:00+00:00,EURCAD=X,1.435789942741394,1.4379500150680542,1.4347100257873535,1.4356399774551392,1.4324058008523284,,,,,
2023-01-09 16:00:00+00:00,EURCAD=X,1.4356199502944946,1.438770055770874,1.4352099895477295,1.4385499954223633,1.4333510615554106,,,,,
2023-01-09 17:00:00+00:00,EURCAD=X,1.4385600090026855,1.4388099908828735,1.4362499713897705,1.4370800256729126,1.4339247483427189,,,,,
2023-01-09 18:00:00+00:00,EURCAD=X,1.4371099472045898,1.4382100105285645,1.436310052871704,1.437849998474121,1.4345286329783191,,,,,
2023-01-09 19:00:00+00:00,EURCAD=X,1.437849998474121,1.4379700422286987,1.4365299940109253,1.4370700120925903,1.4349196143805147,,,,,
2023-01-09 20:00:00+00:00,EURCAD=X,1.4370700120925903,1.4379700422286987,1.4361499547958374,1.436710000038147,1.4351950583278428,,,,,
2023-01-09 21:00:00+00:00,EURCAD=X,1.4366600513458252,1.437600016593933,1.4358500242233276,1.4365400075912476,1.435401973599136,,,,,
2023-01-09 22:00:00+00:00,EURCAD=X,1.4364099502563477,1.4370399713516235,1.435089945793152,1.436859965324402,1.4356262800184076,,,,,
2023-01-09 23:00:00+00:00,EURCAD=X,1.4369200468063354,1.437749981880188,1.4358999729156494,1.4376800060272217,1.4359422378659177,,,,,
2023-01-10 00:00:00+00:00,EURCAD=X,1.4374500513076782,1.437749981880188,1.435789942741394,1.4368400573730469,1.4360803639439372,,,,,
2023-01-10 01:00:00+00:00,EURCAD=X,1.4368300437927246,1.4374500513076782,1.4356900453567505,1.4363199472427368,1.4361172229129833,1.4336599936852088,,0.0024572292277744,,
2023-01-10 02:00:00+00:00,EURCAD=X,1.4363199472427368,1.4378600120544434,1.4358500242233276,1.4372600317001345,1.4362930396494682,1.4339266631677958,,0.0023663764816723,,
2023-01-10 03:00:00+00:00,EURCAD=X,1.4372600317001345,1.4375100135803225,1.436390042304993,1.4368799924850464,1.4363833400857111,1.4341454283024069,,0.0022379117833042,,
2023-01-10 04:00:00+00:00,EURCAD=X,1.437000036239624,1.4376800060272217,1.4361900091171265,1.4371700286865234,1.4365043691012205,1.4343694727753045,,0.002134896325916,,
2023-01-10 05:00:00+00:00,EURCAD=X,1.437059998512268,1.4375200271606443,1.436460018157959,1.4374300241470337,1.436646777569807,1.4345961802843217,,0.0020505972854856,,
2023-01-10 06:00:00+00:00,EURCAD=X,1.4374200105667114,1.4375100135803225,1.4354599714279177,1.4361599683761597,1.4365718838477075,1.4347120164392724,,0.0018598674084351,,
2023-01-10 07:00:00+00:00,EURCAD=X,1.4362000226974487,1.4379199743270874,1.4356399774551392,1.4378299713134766,1.4367654357655182,1.4349429760595838,,0.0018224597059344,,
2023-01-10 08:00:00+00:00,EURCAD=X,1.4378299713134766,1.438390016555786,1.4364800453186035,1.4380099773406982,1.4369569037001613,1.4351701613396664,,0.0017867423604949,,
2023-01-10 09:00:00+00:00,EURCAD=X,1.4380099773406982,1.438920021057129,1.4369200468063354,1.4380500316619873,1.43712507723275,1.4353834850672456,,0.0017415921655044,0.002050852527169,
2023-01-10 10:00:00+00:00,EURCAD=X,1.4381200075149536,1.4381500482559204,1.4364999532699585,1.437440037727356,1.4371735326934585,1.4355358223013277,,0.0016377103921307,0.0019682241001614,
2023-01-10 11:00:00+00:00,EURCAD=X,1.4375699758529663,1.4385600090026855,1.4366400241851809,1.438099980354309,1.4373160631028203,1.4357257599348818,,0.0015903031679385,0.0018926399137168,
2023-01-10 12:00:00+00:00,EURCAD=X,1.4380899667739868,1.439219951629639,1.4372700452804563,1.437940001487732,1.437412053623576,1.4358897778276856,,0.0015222757958903,0.0018185670901515,
2023-01-10 13:00:00+00:00,EURCAD=X,1.4377700090408323,1.4386199712753296,1.436560034751892,1.4370800256729126,1.437360972400397,1.4359779443347394,,0.0013830280656577,0.0017314592852527,
2023-01-10 14:00:00+00:00,EURCAD=X,1.4371600151062012,1.4407299757003784,1.4368400573730469,1.4395999908447266,1.4377054367764477,1.43624624407622,,0.0014591927002276,0.0016770059682477,
2023-01-10 15:00:00+00:00,EURCAD=X,1.4395999908447266,1.4422199726104736,1.438889980316162,1.4410400390625,1.4382184525127633,1.4366013400011295,,0.0016171125116337,0.0016650272769249,
2023-01-10 16:00:00+00:00,EURCAD=X,1.4411200284957886,1.4423099756240845,1.440060019493103,1.442139983177185,1.4388217649226744,1.4370116098660226,,0.0018101550566518,0.0016940528328703,
2023-01-10 17:00:00+00:00,EURCAD=X,1.4420599937438965,1.4423500299453735,1.4409099817276,1.4420700073242188,1.439321494522912,1.4373863059740373,,0.0019351885488747,0.0017422799760712,
2023-01-10 18:00:00+00:00,EURCAD=X,1.4420299530029297,1.442389965057373,1.440369963645935,1.4413399696350098,1.4396320291555424,1.4376791699489242,,0.0019528592066182,0.0017843958221806,
2023-01-10 19:00:00+00:00,EURCAD=X,1.4412599802017212,1.4418400526046753,1.4404699802398682,1.4411699771881104,1.4398686365451685,1.437937748262938,,0.0019308882822302,0.0018136943141905,
2023-01-10 20:00:00+00:00,EURCAD=X,1.441159963607788,1.4419100284576416,1.4403300285339355,1.4413100481033323,1.4400903921695012,1.4381875482511153,,0.0019028439183859,0.0018315242350296,
2023-01-10 21:00:00+00:00,EURCAD=X,1.441390037536621,1.4416300058364868,1.4398200511932373,1.4408199787139893,1.4402026362532685,1.438382543100217,,0.0018200931530514,0.0018292380186339,
2023-01-10 22:00:00+00:00,EURCAD=X,1.4401899576187134,1.4411499500274658,1.4394299983978271,1.440809965133667,1.4402960714656377,1.4385623521397315,,0.0017337193259059,0.0018101342800883,
