date,Pair,Open,High,Low,Close,12ema,26ema,200ema,macd,signal_line,macd_signal
2023-01-08 18:00:00-05:00,ES=F,3918.75,3925.0,3918.0,3923.0,,,,,,
2023-01-08 19:00:00-05:00,ES=F,3922.75,3927.0,3919.25,3926.5,,,,,,
2023-01-08 20:00:00-05:00,ES=F,3926.25,3927.0,3921.0,3921.5,,,,,,
2023-01-08 21:00:00-05:00,ES=F,3921.5,3925.5,3921.0,3924.5,,,,,,
2023-01-08 22:00:00-05:00,ES=F,3924.25,3924.75,3922.5,3923.75,,,,,,
2023-01-08 23:00:00-05:00,ES=F,3924.0,3931.0,3923.75,3929.75,,,,,,
2023-01-09 00:00:00-05:00,ES=F,3929.75,3930.25,3927.25,3928.5,,,,,,
2023-01-09 01:00:00-05:00,ES=F,3928.5,3929.25,3925.75,3927.0,,,,,,
2023-01-09 02:00:00-05:00,ES=F,3927.0,3927.5,3917.5,3919.5,,,,,,
2023-01-09 03:00:00-05:00,ES=F,3919.25,3923.0,3916.5,3919.75,,,,,,
2023-01-09 04:00:00-05:00,ES=F,3919.75,3933.5,3919.25,3929.5,,,,,,
2023-01-09 05:00:00-05:00,ES=F,3929.5,3934.5,3928.0,3932.0,3925.4375,,,,,
2023-01-09 06:00:00-05:00,ES=F,3932.0,3933.5,3927.25,3928.5,3925.908653846154,,,,,
2023-01-09 07:00:00-05:00,ES=F,3928.25,3936.25,3927.5,3931.75,3926.807322485208,,,,,
2023-01-09 08:00:00-05:00,ES=F,3931.75,3938.5,3926.0,3932.5,3927.683119025945,,,,,
2023-01-09 09:00:00-05:00,ES=F,3932.5,3952.5,3928.5,3951.75,3931.385716098877,,,,,
2023-01-09 10:00:00-05:00,ES=F,3951.75,3968.5,3947.75,3962.25,3936.13406746828,,,,,
2023-01-09 11:00:00-05:00,ES=F,3962.25,3973.25,3962.25,3970.0,3941.3442109346975,,,,,
2023-01-09 12:00:00-05:00,ES=F,3970.0,3970.0,3954.5,3959.25,3944.098947713976,,,,,
2023-01-09 13:00:00-05:00,ES=F,3959.25,3960.75,3934.25,3940.25,3943.506801911825,,,,,
2023-01-09 14:00:00-05:00,ES=F,3940.5,3946.75,3923.0,3924.75,3940.6211400792367,,,,,
2023-01-09 15:00:00-05:00,ES=F,3925.0,3927.75,3911.75,3913.75,3936.487118528585,,,,,
2023-01-09 16:00:00-05:00,ES=F,3913.75,3914.75,3909.75,3913.5,3932.950638754956,,,,,
2023-01-09 18:00:00-05:00,ES=F,3914.5,3915.0,3908.25,3911.0,3929.57361740804,,,,,
2023-01-09 19:00:00-05:00,ES=F,3911.25,3912.25,3902.75,3906.25,3925.9853685760336,,,,,
2023-01-09 20:00:00-05:00,ES=F,3906.5,3912.5,3906.0,3912.0,3923.83377341049,3929.3365384615386,,-5.502765051048755,,
2023-01-09 21:00:00-05:00,ES=F,3912.0,3912.5,3897.5,3902.75,3920.590115962722,3927.367165242165,,-6.777049279443418,,
2023-01-09 22:00:00-05:00,ES=F,3903.0,3905.5,3898.0,3901.5,3917.653175045381,3925.451078927931,,-7.797903882550599,,
2023-01-09 23:00:00-05:00,ES=F,3901.25,3903.25,3901.25,3902.5,3915.321917346091,3923.750999007344,,-8.42908166125244,,
2023-01-10 00:00:00-05:00,ES=F,3902.75,3908.25,3902.75,3907.5,3914.1185454466927,3922.547221303096,,-8.42867585640306,,
2023-01-10 01:00:00-05:00,ES=F,3907.5,3910.5,3905.0,3908.5,3913.254153839509,3921.506686391756,,-8.252532552246066,,
2023-01-10 02:00:00-05:00,ES=F,3908.5,3910.5,3904.0,3907.0,3912.2919763257382,3920.4321170294033,,-8.140140703664656,,
2023-01-10 03:00:00-05:00,ES=F,3907.0,3913.25,3904.75,3908.25,3911.6701338140874,3919.529737990188,,-7.859604176101584,,
2023-01-10 04:00:00-05:00,ES=F,3908.25,3912.0,3902.25,3911.5,3911.64395938115,3918.934942583508,,-7.290983202357438,-7.608748485007557,
2023-01-10 05:00:00-05:00,ES=F,3911.75,3914.5,3908.25,3910.5,3911.467965630204,3918.310132021766,,-6.842166391561932,-7.455432066318432,
2023-01-10 06:00:00-05:00,ES=F,3910.75,3911.5,3898.75,3902.0,3910.0113555332496,3917.101974094228,,-7.090618560978328,-7.382469365250412,
2023-01-10 07:00:00-05:00,ES=F,3902.0,3902.5,3891.5,3897.0,3908.0096085281343,3915.612938976137,,-7.603330448002453,-7.426641581800821,
2023-01-10 08:00:00-05:00,ES=F,3896.75,3901.25,3891.75,3900.75,3906.892745677652,3914.51198053346,,-7.619234855807463,-7.465160236602149,
2023-01-10 09:00:00-05:00,ES=F,3900.5,3927.25,3897.0,3919.0,3908.755400188783,3914.844426419871,,-6.089026231087701,-7.18993343549926,
2023-01-10 10:00:00-05:00,ES=F,3918.75,3935.0,3897.25,3918.75,3910.2930309289695,3915.133728166547,,-4.840697237576478,-6.720086195914704,
2023-01-10 11:00:00-05:00,ES=F,3918.5,3923.25,3907.75,3916.0,3911.171026170668,3915.197896450506,,-4.026870279838477,-6.181443012699459,
2023-01-10 12:00:00-05:00,ES=F,3915.75,3926.75,3906.5,3922.5,3912.913945221334,3915.738793009728,,-2.8248477883939813,-5.510123967838363,
2023-01-10 13:00:00-05:00,ES=F,3922.5,3931.25,3920.0,3930.5,3915.6194921103593,3916.832215749748,,-1.2127236393889689,-4.650643902148485,
2023-01-10 14:00:00-05:00,ES=F,3930.5,3937.5,3927.25,3930.0,3917.831877939535,3917.807607175693,,0.0242707638417414,-3.715660968950441,
2023-01-10 15:00:00-05:00,ES=F,3930.0,3942.0,3922.75,3941.75,3921.51158902576,3919.581117755272,,1.930471270488852,-2.586434521062582,
2023-01-10 16:00:00-05:00,ES=F,3941.75,3943.75,3939.0,3941.25,3924.5482676371817,3921.18622014377,,3.3620474934118647,-1.3967381181676928,
2023-01-10 18:00:00-05:00,ES=F,3941.0,3943.25,3938.75,3942.5,3927.310072616077,3922.7650186516394,,4.545053964438012,-0.2083797016465518,
2023-01-10 19:00:00-05:00,ES=F,3942.5,3947.0,3942.0,3946.0,3930.185446059757,3924.486128381147,,5.699317678609987,0.9731597744047558,
2023-01-10 20:00:00-05:00,ES=F,3945.75,3946.25,3940.5,3943.25,3932.195377435179,3925.876044797358,,6.319332637820935,2.042394347087992,
2023-01-10 21:00:00-05:00,ES=F,3943.25,3945.0,3941.0,3941.25,3933.588396291305,3927.01485629385,,6.5735399974551,2.948623477161414,
2023-01-10 22:00:00-05:00,ES=F,3941.5,3943.25,3939.25,3942.75,3934.997873784951,3928.1804224943057,,6.81745129064484,3.722389039858099,
2023-01-10 23:00:00-05:00,ES=F,3942.75,3944.75,3941.25,3942.5,3936.152047048804,3929.241131939172,,6.910915109632242,4.360094253812928,
2023-01-11 00:00:00-05:00,ES=F,3942.75,3946.25,3941.75,3942.75,3937.167116733604,3930.241788832567,,6.9253279010367805,4.873140983257699,
2023-01-11 01:00:00-05:00,ES=F,3942.75,3944.5,3939.75,3940.0,3937.6029449284338,3930.964619289413,,6.638325639020422,5.226177914410243,
2023-01-11 02:00:00-05:00,ES=F,3939.75,3939.75,3934.5,3935.75,3937.3178764779054,3931.319091934642,,5.998784543263355,5.380699240180866,
2023-01-11 03:00:00-05:00,ES=F,3935.5,3942.0,3935.25,3939.75,3937.6920493274574,3931.943603643187,,5.748445684271246,5.454248528998942,
2023-01-11 04:00:00-05:00,ES=F,3939.5,3951.25,3937.5,3948.0,3939.2778878924646,3933.132966336285,,6.144921556180179,5.59238313443519,
2023-01-11 05:00:00-05:00,ES=F,3948.0,3954.75,3945.25,3947.5,3940.542828216701,3934.197191052115,,6.345637164585696,5.743033940465292,
2023-01-11 06:00:00-05:00,ES=F,3947.5,3953.0,3945.0,3949.5,3941.920854644901,3935.330732455662,,6.590122189238628,5.912451590219959,
2023-01-11 07:00:00-05:00,ES=F,3949.25,3950.75,3942.25,3949.25,3943.048415468762,3936.3617893107994,,6.686626157963474,6.067286503768663,
2023-01-11 08:00:00-05:00,ES=F,3949.0,3957.75,3948.75,3957.0,3945.1948130889527,3937.890545658147,,7.304267430805794,6.314682689176089,
2023-01-11 09:00:00-05:00,ES=F,3956.75,3966.75,3952.5,3958.0,3947.1648418444975,3939.380134868655,,7.784706975843619,6.608687546509596,
2023-01-11 10:00:00-05:00,ES=F,3958.5,3965.75,3948.75,3950.5,3947.677943099191,3940.203828582088,,7.474114517103317,6.781772940628341,
2023-01-11 11:00:00-05:00,ES=F,3950.75,3965.5,3949.75,3962.75,3949.996721083931,3941.873915353785,,8.122805730145956,7.049979498531864,
2023-01-11 12:00:00-05:00,ES=F,3962.75,3971.5,3962.5,3967.0,3952.6126101479417,3943.73510680906,,8.877503338881525,7.415484266601796,
2023-01-11 13:00:00-05:00,ES=F,3967.0,3978.0,3964.25,3971.75,3955.5568239713352,3945.810284082463,,9.74653988887212,7.881695391055861,
2023-01-11 14:00:00-05:00,ES=F,3971.75,3980.75,3966.75,3978.0,3959.0096202834375,3948.194707483762,,10.814912799675312,8.468338872779752,
2023-01-11 15:00:00-05:00,ES=F,3978.25,3990.75,3975.5,3989.75,3963.738909470601,3951.27287729978,,12.466032170821109,9.267877532388024,
2023-01-11 16:00:00-05:00,ES=F,3989.75,3992.5,3988.5,3992.25,3968.125231090509,3954.3082197220174,,13.817011368490055,10.17770429960843,
2023-01-11 18:00:00-05:00,ES=F,3991.75,3992.25,3987.5,3988.25,3971.221349384277,3956.822425668536,,14.398923715740692,11.021948182834883,
2023-01-11 19:00:00-05:00,ES=F,3988.25,3989.25,3985.25,3988.25,3973.841141786696,3959.150394137533,,14.690747649162404,11.75570807610039,
2023-01-11 20:00:00-05:00,ES=F,3988.5,3991.0,3988.0,3989.75,3976.288658434896,3961.417031608827,,14.871626826069132,12.37889182609414,
2023-01-11 21:00:00-05:00,ES=F,3989.75,3990.5,3988.0,3988.75,3978.2057879064505,3963.4416959340992,,14.764091972351252,12.855931855345563,
2023-01-11 22:00:00-05:00,ES=F,3988.75,3989.75,3988.0,3989.25,3979.904897459304,3965.353422161203,,14.551475298101195,13.19504054389669,
2023-01-11 23:00:00-05:00,ES=F,3989.25,3994.5,3989.25,3994.25,3982.111836311719,3967.4939094085216,,14.617926903197258,13.479617815756804,
2023-01-12 00:00:00-05:00,ES=F,3994.0,3995.75,3993.0,3993.5,3983.863861494531,3969.420286489372,,14.443575005159346,13.672409253637312,
2023-01-12 01:00:00-05:00,ES=F,3993.5,3994.5,3988.0,3988.25,3984.5386520338334,3970.815080082752,,13.72357195108225,13.6826417931263,
2023-01-12 02:00:00-05:00,ES=F,3988.25,3989.25,3985.5,3988.0,3985.071167105552,3972.088037113659,,12.983129991892838,13.542739432879609,
2023-01-12 03:00:00-05:00,ES=F,3988.0,3989.25,3985.0,3988.25,3985.560218320082,3973.285219549685,,12.27499877039827,13.28919130038334,
2023-01-12 04:00:00-05:00,ES=F,3988.25,3992.0,3986.75,3990.75,3986.358646270839,3974.578906990449,,11.77973928039046,12.987300896384763,
2023-01-12 05:00:00-05:00,ES=F,3990.5,3990.5,3985.0,3989.25,3986.80346992148,3975.6656546207855,,11.137815300694,12.617403777246611,
2023-01-12 06:00:00-05:00,ES=F,3989.25,3992.25,3988.0,3990.5,3987.372166856637,3976.7644950192457,,10.60767183739108,12.215457389275509,
2023-01-12 07:00:00-05:00,ES=F,3990.5,4000.5,3990.25,4000.0,3989.3149104171534,3978.485643536339,,10.82926688081534,11.938219287583475,
2023-01-12 08:00:00-05:00,ES=F,3999.75,4019.75,3954.0,4013.25,3992.997231891438,3981.060781052166,,11.936450839271856,11.937865597921151,
2023-01-12 09:00:00-05:00,ES=F,4013.75,4021.5,3957.25,3970.25,3989.497657754293,3980.259982455709,,9.237675298584236,11.39782753805377,
2023-01-12 10:00:00-05:00,ES=F,3970.25,4003.5,3969.5,3988.25,3989.305710407479,3980.851835607138,,8.4538748003406,10.809036990511135,
2023-01-12 11:00:00-05:00,ES=F,3988.25,3999.0,3976.5,3996.75,3990.450985729405,3982.029477414017,,8.42150831538811,10.331531255486532,
2023-01-12 12:00:00-05:00,ES=F,3996.75,4014.75,3994.75,4011.0,3993.612372540266,3984.175442050016,,9.436930490250234,10.152611102439275,
2023-01-12 13:00:00-05:00,ES=F,4011.0,4018.0,3988.75,4016.25,3997.095084457148,3986.551335231496,,10.543749225651936,10.230838727081808,
2023-01-12 14:00:00-05:00,ES=F,4016.25,4018.5,4000.75,4007.5,3998.6958406945096,3988.1030881773113,,10.592752517198278,10.303221485105102,
